transaction_id,timestamp,customer_id,customer_segment,transaction_type,amount_ghs,currency,provider,channel,region,merchant_or_agent_id,recipient_id,device_id,status,failure_or_reversal_reason,balance_before_ghs,balance_after_ghs,customer_tenure_days,velocity_1h,device_changes_24h,failed_attempts_24h,risk_score
TXN001311,2026-08-17 05:59:00,CUST0155,Consumer,P2P Transfer,37.79,GHS,KasaPay,USSD,Ashanti,,RCP0010,DEV0143,FAILED,Validation Error,742.84,742.84,1255,4,2,0,68.4
TXN001312,2026-08-11 18:56:00,CUST0086,Consumer,Bank Transfer,34.04,GHS,ApexMoney,POS,Greater Accra,,RCP0074,DEV0439,SUCCESS,,873.46,839.42,787,4,1,0,63.6
TXN001313,2026-08-25 04:01:00,CUST0060,Consumer,Cash-Out,68.08,GHS,KasaPay,Mobile App,Central,MER073,RCP0058,DEV0114,FAILED,Network Timeout,178.73,178.73,37,4,2,1,90.9
TXN001314,2026-08-27 10:53:00,CUST0290,Microbusiness,P2P Transfer,18.89,GHS,KasaPay,Web,Central,,RCP0086,DEV0393,REVERSED,Settlement Failure,593.17,593.17,906,4,2,1,74.4
TXN001315,2026-08-28 23:29:00,CUST0060,SME,P2P Transfer,104.62,GHS,ApexMoney,Mobile App,Ashanti,,RCP0218,DEV0285,FAILED,Service Unavailable,429.21,429.21,1290,1,0,0,27.8
TXN001316,2026-08-10 06:24:00,CUST0029,Microbusiness,Cash-In,16.13,GHS,ApexMoney,USSD,Western,MER066,RCP0149,DEV0097,SUCCESS,,367.36,383.49,271,4,1,1,66.0
TXN001317,2026-08-22 23:58:00,CUST0203,Microbusiness,P2P Transfer,93.45,GHS,MobiLink,API,Greater Accra,,RCP0234,DEV0342,SUCCESS,,1302.41,1208.96,1717,2,2,3,81.0
TXN001318,2026-08-19 07:11:00,CUST0261,Microbusiness,Cash-In,25.83,GHS,MobiLink,POS,Greater Accra,MER036,RCP0110,DEV0109,SUCCESS,,284.33,310.16,1458,3,0,1,48.3
TXN001319,2026-08-14 22:02:00,CUST0039,Microbusiness,Merchant Payment,58.9,GHS,KasaPay,Web,Ashanti,MER057,RCP0200,DEV0119,SUCCESS,,173.11,114.21,692,3,1,3,63.1
TXN001320,2026-08-13 07:19:00,CUST0213,Consumer,Bill Payment,136.16,GHS,ApexMoney,Mobile App,Ashanti,,RCP0042,DEV0156,REVERSED,Network Timeout,894.97,894.97,1308,5,2,1,82.8
TXN001321,2026-08-04 13:13:00,CUST0163,Microbusiness,P2P Transfer,577.34,GHS,ApexMoney,Web,Central,,RCP0212,DEV0307,FAILED,Insufficient Funds,169.81,169.81,678,2,2,0,57.0
TXN001322,2026-08-09 12:28:00,CUST0250,Consumer,Cash-Out,32.58,GHS,ApexMoney,USSD,Western,MER030,RCP0159,DEV0177,SUCCESS,,116.05,83.47,1430,2,2,0,46.4
TXN001323,2026-08-18 00:57:00,CUST0039,Consumer,P2P Transfer,71.68,GHS,KasaPay,USSD,Central,,RCP0011,DEV0257,SUCCESS,,973.79,902.11,351,4,1,3,89.5
TXN001324,2026-08-28 11:35:00,CUST0293,Microbusiness,Bill Payment,44.03,GHS,MobiLink,Mobile App,Greater Accra,,RCP0179,DEV0249,SUCCESS,,555.04,511.01,1349,4,0,1,57.1
TXN001325,2026-08-27 20:33:00,CUST0186,Microbusiness,Bill Payment,38.89,GHS,SwiftCash,Mobile App,Ashanti,,RCP0125,DEV0089,SUCCESS,,702.43,663.54,135,2,0,3,56.9
TXN001326,2026-08-06 19:34:00,CUST0253,Consumer,Cash-Out,44.36,GHS,KasaPay,USSD,Greater Accra,MER050,RCP0001,DEV0105,SUCCESS,,353.6,309.24,51,2,2,3,83.4
TXN001327,2026-08-22 01:24:00,CUST0109,SME,Merchant Payment,164.1,GHS,MobiLink,Mobile App,Central,MER060,RCP0220,DEV0139,SUCCESS,,174.46,10.36,570,5,2,0,79.1
TXN001328,2026-08-03 15:05:00,CUST0284,Consumer,P2P Transfer,53.79,GHS,KasaPay,POS,Greater Accra,,RCP0140,DEV0101,SUCCESS,,202.48,148.69,396,5,0,1,66.5
TXN001329,2026-08-21 22:12:00,CUST0188,Microbusiness,Bank Transfer,551.1,GHS,ApexMoney,Web,Ashanti,,RCP0158,DEV0414,FAILED,Insufficient Funds,401.76,401.76,1087,1,0,2,47.1
TXN001330,2026-08-11 14:23:00,CUST0039,SME,Cash-Out,116.0,GHS,KasaPay,Web,Western,MER035,RCP0150,DEV0172,FAILED,Service Unavailable,189.75,189.75,376,2,0,0,32.2
TXN001331,2026-08-14 22:41:00,CUST0277,Consumer,P2P Transfer,34.52,GHS,ApexMoney,Mobile App,Central,,RCP0024,DEV0183,SUCCESS,,620.35,585.83,549,4,2,3,84.1
TXN001332,2026-08-23 05:55:00,CUST0239,SME,Merchant Payment,59.64,GHS,MobiLink,API,Greater Accra,MER022,RCP0087,DEV0303,SUCCESS,,348.33,288.69,229,1,2,0,40.7
TXN001333,2026-08-14 04:07:00,CUST0091,Microbusiness,Merchant Payment,41.2,GHS,KasaPay,Mobile App,Greater Accra,MER057,RCP0182,DEV0355,SUCCESS,,566.1,524.9,1952,1,2,3,59.2
TXN001334,2026-08-26 00:43:00,CUST0164,Microbusiness,Bank Transfer,160.78,GHS,SwiftCash,USSD,Eastern,,RCP0088,DEV0310,SUCCESS,,553.55,267.77,1622,1,0,3,53.9
TXN001335,2026-08-17 12:59:00,CUST0117,SME,Cash-Out,20.23,GHS,KasaPay,Web,Ashanti,MER076,RCP0231,DEV0249,FAILED,Limit Exceeded,658.59,658.59,490,3,2,2,82.4
TXN001336,2026-08-31 23:03:00,CUST0164,Consumer,Cash-In,26.05,GHS,MobiLink,Mobile App,Greater Accra,MER018,RCP0083,DEV0440,SUCCESS,,716.67,742.72,277,3,2,3,91.7
TXN001337,2026-08-20 18:51:00,CUST0290,Consumer,Cash-In,49.26,GHS,SwiftCash,Mobile App,Northern,MER016,RCP0120,DEV0405,SUCCESS,,380.72,429.98,1872,2,1,3,70.9
TXN001338,2026-08-10 04:29:00,CUST0270,Consumer,P2P Transfer,145.55,GHS,KasaPay,Mobile App,Ashanti,,RCP0116,DEV0092,SUCCESS,,565.65,420.1,1475,1,2,2,66.8
TXN001339,2026-08-25 00:48:00,CUST0065,Consumer,Merchant Payment,232.32,GHS,ApexMoney,USSD,Ashanti,MER073,RCP0005,DEV0073,SUCCESS,,588.16,355.84,1950,4,1,2,65.5
TXN001340,2026-08-13 15:30:00,CUST0292,Consumer,P2P Transfer,263.34,GHS,MobiLink,Web,Greater Accra,,RCP0211,DEV0177,FAILED,Limit Exceeded,79.7,79.7,404,5,0,1,63.4
TXN001341,2026-08-17 13:25:00,CUST0132,Consumer,Bank Transfer,127.78,GHS,KasaPay,Mobile App,Ashanti,,RCP0036,DEV0376,SUCCESS,,800.23,672.45,798,2,1,1,41.5
TXN001342,2026-08-05 05:47:00,CUST0212,Consumer,Merchant Payment,75.91,GHS,ApexMoney,Mobile App,Greater Accra,MER033,RCP0122,DEV0435,REVERSED,Duplicate Transaction,551.4,551.4,273,4,0,3,71.9
TXN001343,2026-08-04 16:47:00,CUST0230,Microbusiness,Merchant Payment,160.04,GHS,MobiLink,USSD,Greater Accra,MER054,RCP0236,DEV0317,SUCCESS,,752.23,592.19,940,4,0,0,56.7
TXN001344,2026-08-18 19:42:00,CUST0145,SME,P2P Transfer,30.79,GHS,ApexMoney,Mobile App,Eastern,,RCP0258,DEV0311,SUCCESS,,187.7,156.91,370,3,1,1,64.6
TXN001345,2026-08-06 18:53:00,CUST0137,SME,P2P Transfer,16.98,GHS,ApexMoney,POS,Ashanti,,RCP0060,DEV0106,FAILED,Network Timeout,388.84,388.84,24,3,2,2,81.0
TXN001346,2026-08-31 22:11:00,CUST0137,Consumer,Cash-In,118.05,GHS,KasaPay,API,Northern,MER001,RCP0098,DEV0267,SUCCESS,,217.32,335.37,1125,1,0,1,30.9
TXN001347,2026-08-27 12:37:00,CUST0259,Consumer,P2P Transfer,34.65,GHS,ApexMoney,POS,Volta,,RCP0147,DEV0083,SUCCESS,,861.31,826.66,2154,5,0,1,58.0
TXN001348,2026-08-22 17:27:00,CUST0116,Consumer,P2P Transfer,77.05,GHS,KasaPay,Web,Greater Accra,,RCP0182,DEV0243,SUCCESS,,171.77,94.72,1425,5,2,2,94.1
TXN001349,2026-08-23 18:36:00,CUST0084,Consumer,Cash-Out,90.17,GHS,ApexMoney,USSD,Greater Accra,MER055,RCP0065,DEV0088,SUCCESS,,245.55,155.38,1668,4,0,1,62.7
TXN001350,2026-08-19 10:50:00,CUST0109,Consumer,Merchant Payment,100.57,GHS,ApexMoney,Web,Western,MER036,RCP0143,DEV0034,SUCCESS,,735.64,635.07,1789,5,0,3,84.5
TXN001351,2026-08-02 20:51:00,CUST0059,Consumer,Merchant Payment,180.75,GHS,ApexMoney,Mobile App,Bono,MER050,RCP0217,DEV0436,SUCCESS,,307.34,126.59,2139,4,0,0,37.5
TXN001352,2026-08-13 03:55:00,CUST0118,SME,Merchant Payment,165.22,GHS,ApexMoney,Mobile App,Northern,MER038,RCP0198,DEV0403,SUCCESS,,245.6,80.38,295,4,0,1,56.6
TXN001353,2026-08-16 08:52:00,CUST0035,Consumer,Bank Transfer,96.13,GHS,MobiLink,POS,Greater Accra,,RCP0213,DEV0309,SUCCESS,,972.66,876.53,562,5,2,3,90.5
TXN001354,2026-08-29 08:58:00,CUST0027,Microbusiness,Merchant Payment,55.94,GHS,KasaPay,Mobile App,Greater Accra,MER060,RCP0231,DEV0282,SUCCESS,,1003.03,947.09,1361,1,1,1,46.8
TXN001355,2026-08-07 19:18:00,CUST0218,Microbusiness,Cash-Out,89.26,GHS,KasaPay,Web,Greater Accra,MER058,RCP0224,DEV0108,SUCCESS,,846.88,757.62,1808,2,2,2,64.8
TXN001356,2026-08-16 09:42:00,CUST0024,Microbusiness,Bill Payment,49.07,GHS,KasaPay,POS,Western,,RCP0133,DEV0007,SUCCESS,,931.25,882.18,1705,2,2,2,61.7
TXN001357,2026-08-11 15:59:00,CUST0171,Consumer,Cash-Out,68.93,GHS,SwiftCash,API,Eastern,MER067,RCP0253,DEV0337,SUCCESS,,414.19,345.26,1604,4,1,1,70.9
TXN001358,2026-08-05 03:58:00,CUST0234,Consumer,Merchant Payment,754.04,GHS,ApexMoney,Mobile App,Ashanti,MER031,RCP0129,DEV0243,FAILED,Insufficient Funds,422.65,422.65,697,2,2,2,72.4
TXN001359,2026-08-04 04:38:00,CUST0218,SME,Cash-Out,95.09,GHS,ApexMoney,USSD,Ashanti,MER057,RCP0184,DEV0127,SUCCESS,,303.06,207.97,812,2,0,0,32.4
TXN001360,2026-08-12 07:50:00,CUST0134,Consumer,Merchant Payment,119.43,GHS,SwiftCash,POS,Greater Accra,MER029,RCP0245,DEV0177,SUCCESS,,558.8,439.37,189,3,0,2,70.2
TXN001361,2026-08-03 13:19:00,CUST0059,Consumer,Merchant Payment,10402.35,GHS,KasaPay,Mobile App,Eastern,MER070,RCP0012,DEV0379,SUCCESS,,331.65,286.93,700,4,2,0,86.71338477473122
TXN001362,2026-08-03 01:58:00,CUST0280,SME,Cash-In,193.85,GHS,SwiftCash,USSD,Greater Accra,MER049,RCP0242,DEV0115,SUCCESS,,356.1,549.95,355,3,1,2,63.1
TXN001363,2026-08-11 21:02:00,CUST0251,Microbusiness,Merchant Payment,155.44,GHS,MobiLink,POS,Eastern,MER067,RCP0213,DEV0433,SUCCESS,,772.73,617.29,2064,1,1,0,36.1
TXN001364,2026-08-07 06:16:00,CUST0184,Microbusiness,P2P Transfer,156.37,GHS,SwiftCash,API,Central,,RCP0259,DEV0340,SUCCESS,,1197.99,1041.62,215,4,1,3,82.3
TXN001365,2026-08-18 04:46:00,CUST0027,Consumer,Merchant Payment,97.77,GHS,ApexMoney,POS,Central,MER002,RCP0201,DEV0401,SUCCESS,,664.27,566.5,809,3,2,2,84.6
TXN001366,2026-08-01 13:08:00,CUST0011,Consumer,P2P Transfer,196.19,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0041,DEV0230,SUCCESS,,1892.66,1696.47,1953,1,0,0,24.7
TXN001367,2026-08-10 08:32:00,CUST0095,Microbusiness,Merchant Payment,240.07,GHS,ApexMoney,USSD,Western,MER043,RCP0079,DEV0101,FAILED,Limit Exceeded,290.29,290.29,2103,4,2,0,69.3
TXN001368,2026-08-15 01:14:00,CUST0048,Consumer,Cash-In,103.61,GHS,SwiftCash,USSD,Central,MER077,RCP0001,DEV0016,SUCCESS,,124.15,227.76,838,2,2,0,42.3
TXN001369,2026-08-30 20:34:00,CUST0259,Consumer,Bill Payment,73.89,GHS,MobiLink,Mobile App,Greater Accra,,RCP0158,DEV0241,SUCCESS,,842.16,768.27,1031,3,2,3,86.4
TXN001370,2026-08-20 16:05:00,CUST0062,Consumer,P2P Transfer,174.23,GHS,MobiLink,USSD,Greater Accra,,RCP0114,DEV0180,SUCCESS,,276.2,101.97,1158,5,0,2,72.7
TXN001371,2026-08-28 07:15:00,CUST0085,Consumer,Cash-In,37.77,GHS,ApexMoney,Mobile App,Eastern,MER038,RCP0123,DEV0052,SUCCESS,,401.31,439.08,1811,2,0,1,33.9
TXN001372,2026-08-11 15:24:00,CUST0293,Consumer,Merchant Payment,44.24,GHS,MobiLink,Mobile App,Greater Accra,MER077,RCP0190,DEV0418,SUCCESS,,130.67,86.43,1694,5,0,1,62.7
TXN001373,2026-08-14 22:35:00,CUST0246,Microbusiness,P2P Transfer,77.84,GHS,KasaPay,USSD,Greater Accra,,RCP0213,DEV0437,SUCCESS,,251.03,173.19,1160,3,2,0,61.6
TXN001374,2026-08-14 00:45:00,CUST0066,Consumer,P2P Transfer,18.54,GHS,SwiftCash,Mobile App,Greater Accra,,RCP0019,DEV0169,SUCCESS,,159.71,141.17,826,5,1,0,65.0
TXN001375,2026-08-28 12:13:00,CUST0116,Consumer,P2P Transfer,164.59,GHS,KasaPay,USSD,Greater Accra,,RCP0238,DEV0301,SUCCESS,,355.77,191.18,828,5,2,3,93.5
TXN001376,2026-08-30 17:39:00,CUST0155,SME,P2P Transfer,35.93,GHS,ApexMoney,Mobile App,Ashanti,,RCP0097,DEV0186,FAILED,Insufficient Funds,366.53,366.53,1433,5,0,2,71.4
TXN001377,2026-08-30 19:58:00,CUST0200,SME,P2P Transfer,54.56,GHS,ApexMoney,POS,Eastern,,RCP0195,DEV0224,FAILED,Invalid PIN,527.14,527.14,1840,2,1,1,47.2
TXN001378,2026-08-24 07:27:00,CUST0281,Microbusiness,Merchant Payment,67.95,GHS,MobiLink,Mobile App,Greater Accra,MER035,RCP0151,DEV0281,SUCCESS,,1248.62,1180.67,182,4,0,0,48.2
TXN001379,2026-08-16 14:18:00,CUST0262,SME,Cash-In,84.22,GHS,KasaPay,Web,Central,MER025,RCP0115,DEV0188,SUCCESS,,818.67,902.89,1694,2,2,1,60.5
TXN001380,2026-08-17 18:23:00,CUST0294,Consumer,P2P Transfer,60.82,GHS,KasaPay,Mobile App,Greater Accra,,RCP0056,DEV0361,SUCCESS,,145.97,85.15,1065,5,0,1,61.5
TXN001381,2026-08-31 09:29:00,CUST0013,Consumer,P2P Transfer,76.92,GHS,KasaPay,USSD,Greater Accra,,RCP0050,DEV0086,FAILED,Insufficient Funds,777.44,777.44,332,5,1,0,62.3
TXN001382,2026-08-09 19:41:00,CUST0071,Consumer,P2P Transfer,77.43,GHS,KasaPay,Mobile App,Greater Accra,,RCP0190,DEV0301,SUCCESS,,535.83,458.4,225,4,2,2,85.4
TXN001383,2026-08-11 17:57:00,CUST0099,Consumer,Cash-In,55.7,GHS,MobiLink,Mobile App,Western,MER012,RCP0003,DEV0443,SUCCESS,,457.89,513.59,751,15,2,2,81.0
TXN001384,2026-08-28 19:21:00,CUST0015,Microbusiness,Merchant Payment,42.22,GHS,ApexMoney,USSD,Volta,MER010,RCP0060,DEV0383,FAILED,Insufficient Funds,484.43,484.43,557,3,2,3,87.7
TXN001385,2026-08-12 23:25:00,CUST0107,Microbusiness,Cash-In,204.23,GHS,ApexMoney,Web,Ashanti,MER025,RCP0002,DEV0021,FAILED,Insufficient Funds,574.45,574.45,242,1,1,1,50.5
TXN001386,2026-08-08 06:54:00,CUST0047,Consumer,P2P Transfer,13.62,GHS,SwiftCash,Web,Greater Accra,,RCP0218,DEV0052,SUCCESS,,293.27,279.65,655,5,0,1,70.8
TXN001387,2026-08-18 08:59:00,CUST0280,Consumer,P2P Transfer,68.38,GHS,KasaPay,Mobile App,Greater Accra,,RCP0103,DEV0283,FAILED,Insufficient Funds,429.76,429.76,1836,3,0,3,75.0
TXN001388,2026-08-11 02:03:00,CUST0019,SME,Bill Payment,54.68,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0091,DEV0417,SUCCESS,,1197.46,1142.78,1582,1,1,1,50.2
TXN001389,2026-08-28 14:48:00,CUST0045,Consumer,P2P Transfer,116.28,GHS,ApexMoney,POS,Western,,RCP0097,DEV0007,SUCCESS,,290.64,174.36,471,1,1,2,83.44115960155096
TXN001390,2026-08-29 04:20:00,CUST0059,Consumer,P2P Transfer,23.66,GHS,ApexMoney,USSD,Greater Accra,,RCP0156,DEV0407,REVERSED,Settlement Failure,227.6,227.6,1487,4,1,2,68.1
TXN001391,2026-08-10 11:40:00,CUST0045,Consumer,P2P Transfer,53.26,GHS,ApexMoney,Mobile App,Bono,,RCP0125,DEV0068,SUCCESS,,470.46,417.2,1001,5,0,3,85.9
TXN001392,2026-08-17 09:58:00,CUST0171,Consumer,Bill Payment,74.66,GHS,ApexMoney,POS,Eastern,,RCP0141,DEV0234,SUCCESS,,211.05,136.39,1647,4,2,1,83.3
TXN001393,2026-08-31 12:05:00,CUST0110,Consumer,Cash-In,202.26,GHS,ApexMoney,USSD,Ashanti,MER076,RCP0072,DEV0327,SUCCESS,,135.36,337.62,555,3,1,2,75.4
TXN001394,2026-08-24 00:17:00,CUST0274,Consumer,Cash-In,108.02,GHS,SwiftCash,POS,Western,MER005,RCP0077,DEV0282,SUCCESS,,380.56,488.58,149,2,0,0,26.4
TXN001395,2026-08-07 16:25:00,CUST0079,Consumer,Bill Payment,29.79,GHS,MobiLink,Mobile App,Greater Accra,,RCP0224,DEV0350,SUCCESS,,1460.4,1430.61,698,3,2,3,89.9
TXN001396,2026-08-19 07:30:00,CUST0162,Consumer,P2P Transfer,53.82,GHS,MobiLink,USSD,Western,,RCP0114,DEV0096,SUCCESS,,478.69,424.87,2186,2,1,0,41.5
TXN001397,2026-08-20 05:11:00,CUST0199,Consumer,Bill Payment,172.97,GHS,KasaPay,Mobile App,Greater Accra,,RCP0252,DEV0206,SUCCESS,,563.37,390.4,1229,2,0,2,60.1
TXN001398,2026-08-21 06:09:00,CUST0188,Consumer,P2P Transfer,29.35,GHS,ApexMoney,POS,Western,,RCP0220,DEV0202,SUCCESS,,99.72,70.37,133,1,1,0,24.7
TXN001399,2026-08-01 18:36:00,CUST0239,Consumer,Cash-In,76.18,GHS,MobiLink,Mobile App,Ashanti,MER036,RCP0185,DEV0423,FAILED,Service Unavailable,684.44,684.44,2146,3,2,1,63.4
TXN001400,2026-08-10 06:44:00,CUST0061,Consumer,Merchant Payment,80.82,GHS,SwiftCash,POS,Greater Accra,MER013,RCP0143,DEV0092,SUCCESS,,528.49,447.67,1819,2,2,0,40.1
TXN001401,2026-08-27 11:49:00,CUST0153,Microbusiness,Merchant Payment,58.68,GHS,KasaPay,POS,Western,MER019,RCP0217,DEV0147,SUCCESS,,299.26,240.58,1202,1,0,2,41.9
TXN001402,2026-08-08 11:34:00,CUST0241,Microbusiness,Bill Payment,805.44,GHS,ApexMoney,POS,Greater Accra,,RCP0015,DEV0010,FAILED,Insufficient Funds,563.99,563.99,1632,2,2,1,73.6
TXN001403,2026-08-10 06:58:00,CUST0259,Consumer,P2P Transfer,57.35,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0130,DEV0069,SUCCESS,,559.81,502.46,418,4,1,2,74.7
TXN001404,2026-08-10 23:56:00,CUST0186,Consumer,Bill Payment,119.38,GHS,KasaPay,Mobile App,Western,,RCP0185,DEV0442,SUCCESS,,222.6,103.22,1307,3,2,1,68.6
TXN001405,2026-08-06 11:58:00,CUST0196,Consumer,Merchant Payment,42.46,GHS,KasaPay,USSD,Ashanti,MER039,RCP0029,DEV0382,FAILED,Validation Error,632.0,632.0,2009,3,2,0,62.3
TXN001406,2026-08-05 19:38:00,CUST0260,Consumer,Cash-In,127.56,GHS,ApexMoney,USSD,Northern,MER027,RCP0048,DEV0117,REVERSED,Network Timeout,1209.37,1209.37,973,3,2,2,76.3
TXN001407,2026-08-11 18:10:00,CUST0188,Microbusiness,Bill Payment,170.74,GHS,MobiLink,Web,Eastern,,RCP0017,DEV0316,SUCCESS,,415.32,244.58,100,3,1,2,69.2
TXN001408,2026-08-28 02:29:00,CUST0285,SME,P2P Transfer,49.41,GHS,KasaPay,Mobile App,Eastern,,RCP0126,DEV0267,REVERSED,Settlement Failure,257.06,257.06,1669,3,1,2,69.4
TXN001409,2026-08-01 01:08:00,CUST0039,Consumer,Bill Payment,77.75,GHS,KasaPay,Web,Greater Accra,,RCP0141,DEV0408,SUCCESS,,431.3,353.55,1610,5,2,1,78.9
TXN001410,2026-08-09 18:44:00,CUST0105,Consumer,Cash-In,38.05,GHS,ApexMoney,Mobile App,Greater Accra,MER038,RCP0122,DEV0136,SUCCESS,,935.39,973.44,1631,4,2,2,84.4
TXN001411,2026-08-02 21:06:00,CUST0034,Consumer,Cash-Out,30.79,GHS,SwiftCash,Mobile App,Bono,MER058,RCP0015,DEV0448,SUCCESS,,196.42,165.63,1431,1,2,2,65.5
TXN001412,2026-08-18 09:44:00,CUST0028,Consumer,P2P Transfer,196.62,GHS,SwiftCash,Mobile App,Greater Accra,,RCP0127,DEV0167,SUCCESS,,760.46,563.84,314,5,2,0,80.6
TXN001413,2026-08-08 18:26:00,CUST0142,Consumer,Cash-In,50.86,GHS,ApexMoney,POS,Ashanti,MER018,RCP0231,DEV0323,FAILED,Limit Exceeded,296.33,296.33,265,1,1,0,40.8
TXN001414,2026-08-25 13:13:00,CUST0068,Consumer,Cash-Out,10.47,GHS,KasaPay,Mobile App,Greater Accra,MER054,RCP0009,DEV0179,SUCCESS,,590.84,580.37,1746,1,2,1,54.0
TXN001415,2026-08-19 03:15:00,CUST0123,Consumer,Merchant Payment,365.24,GHS,SwiftCash,Mobile App,Greater Accra,MER062,RCP0201,DEV0303,FAILED,Insufficient Funds,322.71,322.71,1883,3,2,0,61.1
TXN001416,2026-08-25 07:09:00,CUST0132,Microbusiness,P2P Transfer,41.19,GHS,SwiftCash,POS,Eastern,,RCP0071,DEV0151,SUCCESS,,322.06,280.87,186,2,0,2,53.5
TXN001417,2026-08-20 16:22:00,CUST0187,Consumer,P2P Transfer,66.06,GHS,ApexMoney,USSD,Western,,RCP0020,DEV0380,SUCCESS,,1544.29,1478.23,1284,4,0,0,43.4
TXN001418,2026-08-14 14:09:00,CUST0284,Consumer,Bank Transfer,328.58,GHS,MobiLink,Mobile App,Western,,RCP0014,DEV0287,FAILED,Insufficient Funds,171.26,171.26,1108,4,2,0,63.2
TXN001419,2026-08-27 16:33:00,CUST0255,SME,P2P Transfer,72.21,GHS,KasaPay,Mobile App,Northern,,RCP0004,DEV0130,REVERSED,Settlement Failure,709.12,709.12,779,1,1,0,32.3
TXN001420,2026-08-15 18:20:00,CUST0114,Microbusiness,Cash-Out,70.89,GHS,ApexMoney,USSD,Greater Accra,MER050,RCP0108,DEV0433,SUCCESS,,1805.32,1734.43,1424,3,2,1,60.3
TXN001421,2026-08-30 10:45:00,CUST0098,Consumer,Bill Payment,28.68,GHS,ApexMoney,Mobile App,Ashanti,,RCP0129,DEV0320,SUCCESS,,823.98,795.3,2012,4,0,0,49.4
TXN001422,2026-08-31 20:03:00,CUST0232,SME,P2P Transfer,20.3,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0161,DEV0193,SUCCESS,,181.58,161.28,1810,4,1,2,81.3
TXN001423,2026-08-19 06:13:00,CUST0038,Microbusiness,P2P Transfer,70.71,GHS,ApexMoney,USSD,Central,,RCP0022,DEV0062,SUCCESS,,188.45,117.74,349,3,2,0,54.7
TXN001424,2026-08-21 21:54:00,CUST0163,Consumer,Cash-Out,110.87,GHS,KasaPay,Mobile App,Greater Accra,MER031,RCP0170,DEV0438,SUCCESS,,280.42,169.55,1026,4,1,3,86.6
TXN001425,2026-08-08 22:12:00,CUST0127,Consumer,P2P Transfer,105.6,GHS,SwiftCash,USSD,Eastern,,RCP0192,DEV0340,SUCCESS,,554.7,449.1,2059,3,2,2,73.2
TXN001426,2026-08-26 06:05:00,CUST0055,Consumer,Cash-In,54.11,GHS,ApexMoney,Mobile App,Greater Accra,MER057,RCP0017,DEV0301,SUCCESS,,583.74,637.85,532,2,0,0,24.9
TXN001427,2026-08-21 19:39:00,CUST0185,Consumer,Cash-Out,82.87,GHS,MobiLink,Mobile App,Western,MER039,RCP0175,DEV0375,SUCCESS,,189.85,106.98,1881,3,1,1,70.3
TXN001428,2026-08-28 23:30:00,CUST0097,SME,Cash-In,17.09,GHS,ApexMoney,Mobile App,Western,MER045,RCP0031,DEV0274,SUCCESS,,256.07,273.16,1087,4,1,0,51.0
TXN001429,2026-08-09 06:39:00,CUST0056,Consumer,Merchant Payment,120.44,GHS,KasaPay,Mobile App,Northern,MER052,RCP0114,DEV0105,SUCCESS,,268.11,147.67,1154,1,2,3,62.3
TXN001430,2026-08-25 09:58:00,CUST0196,Consumer,Cash-Out,93.43,GHS,MobiLink,Mobile App,Greater Accra,MER030,RCP0172,DEV0107,SUCCESS,,430.28,336.85,561,4,1,2,76.3
TXN001431,2026-08-15 13:53:00,CUST0053,Consumer,Cash-In,435.99,GHS,SwiftCash,Mobile App,Bono,MER013,RCP0226,DEV0036,SUCCESS,,2183.14,2619.13,2023,2,0,3,59.6
TXN001432,2026-08-06 17:46:00,CUST0202,Microbusiness,P2P Transfer,81.97,GHS,SwiftCash,Web,Greater Accra,,RCP0138,DEV0029,SUCCESS,,244.72,162.75,1170,1,2,1,56.0
TXN001433,2026-08-06 07:22:00,CUST0049,Consumer,Cash-In,36.55,GHS,SwiftCash,Web,Greater Accra,MER076,RCP0113,DEV0328,SUCCESS,,236.82,273.37,1271,4,2,0,79.0
TXN001434,2026-08-18 10:15:00,CUST0131,Consumer,Bank Transfer,78.01,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0216,DEV0384,SUCCESS,,210.64,132.63,1025,2,2,0,46.3
TXN001435,2026-08-10 21:40:00,CUST0099,Consumer,Cash-Out,61.64,GHS,ApexMoney,USSD,Greater Accra,MER034,RCP0003,DEV0074,SUCCESS,,793.66,732.02,210,10,0,1,88.6
TXN001436,2026-08-04 03:48:00,CUST0069,Microbusiness,Merchant Payment,117.86,GHS,KasaPay,USSD,Ashanti,MER026,RCP0054,DEV0259,SUCCESS,,477.71,359.85,1720,4,2,3,99.0
TXN001437,2026-08-14 05:47:00,CUST0231,Consumer,Merchant Payment,83.33,GHS,ApexMoney,Web,Greater Accra,MER058,RCP0121,DEV0056,FAILED,Validation Error,251.6,251.6,732,3,1,1,63.6
TXN001438,2026-08-21 05:46:00,CUST0217,Consumer,P2P Transfer,27.91,GHS,KasaPay,Mobile App,Ashanti,,RCP0032,DEV0187,REVERSED,Network Timeout,375.37,375.37,539,4,2,3,98.8
TXN001439,2026-08-10 21:17:00,CUST0271,Consumer,P2P Transfer,20.28,GHS,ApexMoney,Mobile App,Eastern,,RCP0006,DEV0356,SUCCESS,,272.15,251.87,1723,5,1,1,70.5
